Year,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea
3,7951,6584,9797,14321,6562,9215,54430,18,5,2,23,6,3,14,2772,2727,645,1652,4297,801,1096,873,67,639,434,66,3,2,1,0.001,4
4,7984,6653,9799,14600,6543,9611,55190,27,7,5,30,8,7,20,2740,2780,624,1713,5749,841,1050,798,57,690,450,96,4,2,1,0.001,10
5,8061,6624,10062,14644,6757,9663,55811,37,8,6,39,11,9,20,2770,2753,614,1681,7278,802,1107,847,78,693,473,86,6,3,1,0.001,9
6,8146,6798,10188,14754,6844,9550,56280,53,8,7,54,9,12,24,5585,5593,1321,3296,8707,1616,2235,1724,142,1297,894,168,15,6,1,0.001,9
7,8203,6796,10285,15216,6722,9896,57118,90,10,7,93,15,12,52,8400,8335,2026,5078,10203,2413,3355,2562,209,2032,1378,245,33,12,1,0.001,22
8,8353,6931,10471,15128,7088,10037,58008,131,13,7,133,17,10,53,11331,11214,2754,6847,11776,3279,4527,3415,291,2706,1841,315,48,19,1,0.001,24
9,8359,7045,10273,15298,7063,10085,58123,170,17,8,177,21,13,60,14260,14193,3461,8642,13399,4200,5722,4342,357,3400,2340,415,64,25,1,0.002,26
10,8413,6931,10470,15504,7006,10109,58433,238,27,10,250,33,19,107,17151,17112,4129,10447,14902,5053,6872,5190,426,4138,2786,506,104,33,1,0.002,41
1,7405,6347,9462,14050,6455,9259,52978,0,0,1,2,0,1,3,2498,2618,629,1632,1430,800,965,791,82,666,411,78,1,0,0,0,2
2,7675,6389,9691,14299,6505,9421,53980,0,0,1,0,0,1,0,2594,2609,631,1662,2835,838,1088,757,67,677,429,77,0,0,0,0,0
3,7889,6475,9720,14377,6612,9459,54532,0,0,1,0,0,1,0,2696,2722,635,1690,4210,804,1049,829,70,661,407,66,0,0,0,0,0
4,7914,6524,10094,14681,6671,9642,55526,0,0,1,0,0,1,0,2687,2800,692,1711,5661,788,1073,851,76,694,451,70,0,0,0,0,0
5,7905,6864,10348,14968,6851,9717,56653,0,0,1,0,0,1,0,2726,2831,694,1726,7204,802,1100,806,76,698,469,100,0,0,0,0,0
6,8170,6977,10077,15113,6886,9956,57179,0,0,1,0,0,1,0,5563,5765,1366,3410,8673,1639,2222,1685,144,1411,893,183,0,0,0,0,0
7,8280,6695,10460,15403,7027,9979,57844,0,0,1,0,0,1,0,8412,8559,2085,5142,10229,2498,3366,2553,224,2128,1385,270,0,0,0,0,0
8,8269,7056,10618,15756,7038,10291,59028,0,0,1,0,0,1,0,11296,11569,2753,6991,11803,3369,4509,3466,283,2868,1883,371,0,0,0,0,0
9,8365,7215,10740,15793,7242,10360,59715,0,0,1,0,0,1,0,14153,14635,3460,8796,13328,4254,5664,4358,357,3590,2344,453,0,0,0,0,0
10,8525,7275,10894,15951,7291,10357,60293,0,0,1,0,0,1,0,17042,17610,4207,10674,14959,5153,6821,5267,446,4333,2832,555,0,0,0,0,0
1,7458,6373,9426,13931,6447,9224,52859,7,0,0,9,0,1,10,2615,2669,611,1610,1421,808,1126,759,54,652,424,88,3,1,1,0,4
2,7597,6339,9783,14258,6592,9336,53905,17,1,0,18,1,2,14,2585,2594,684,1667,2826,828,1038,750,64,672,397,91,5,3,1,0.001,5
3,7758,6612,9734,14538,6477,9637,54756,33,1,0,35,2,2,21,2645,2729,666,1740,4227,852,1056,799,58,699,424,75,9,2,1,0.001,9
4,7993,6554,9937,14593,6782,9616,55475,46,7,1,49,9,5,29,2707,2719,655,1744,5727,823,1046,810,72,692,441,73,11,5,1,0.002,10
5,8071,6673,10031,14711,6851,9736,56073,56,11,1,57,14,1,18,2823,2771,682,1707,7194,784,1137,846,66,671,455,81,5,2,1,0.001,10
6,8119,6775,10228,14872,6954,9726,56674,71,16,2,74,18,5,29,5621,5541,1398,3462,8744,1576,2176,1696,147,1372,930,157,16,4,1,0.001,10
7,8270,6802,10353,15200,6937,9855,57417,88,17,2,94,18,5,28,8464,8328,2072,5187,10283,2445,3337,2519,211,2069,1390,253,23,7,1,0.001,11
8,8377,6984,10406,15365,6977,10063,58172,99,18,5,104,20,6,23,11367,11247,2747,6950,11761,3334,4468,3364,269,2814,1853,343,28,11,1,0.001,12
9,8480,7055,10648,15447,7124,10128,58882,110,19,5,111,20,5,14,14356,14183,3445,8774,13348,4162,5664,4248,340,3544,2334,430,36,13,1,0.001,5
10,8526,7222,10605,15604,7173,10279,59409,115,20,5,115,20,6,7,17275,17185,4185,10539,14881,5014,6840,5137,415,4236,2816,523,37,13,1,0.001,5
1,7448,6361,9543,14060,6382,9274,53068,1,0,0,3,1,1,5,2572,2680,616,1669,1360,821,1025,815,55,674,437,84,1,0,0,0,2
2,7628,6446,9831,14354,6541,9287,54087,7,0,1,8,1,2,10,2619,2686,681,1659,2758,819,1049,811,72,654,430,81,2,1,1,0,2
3,7750,6573,9838,14608,6510,9470,54749,11,0,2,12,2,2,8,2724,2722,674,1679,4207,816,1084,833,74,648,400,80,1,0,1,0,4
4,7865,6765,10054,14546,6695,9532,55457,16,0,2,16,0,2,5,2754,2791,687,1685,5641,824,1137,899,59,692,440,87,2,2,1,0.001,3
5,8053,6743,10007,14699,6778,9780,56060,21,4,2,21,4,3,10,2827,2863,668,1718,7118,820,1109,852,70,681,456,80,4,1,1,0,5
6,8057,6814,10332,14918,6893,9643,56657,43,4,2,44,5,2,24,5573,5707,1352,3455,8590,1629,2221,1719,134,1400,930,161,12,7,1,0.001,9
7,8276,6974,10469,15114,6786,9906,57525,63,6,2,65,7,7,30,8467,8627,2012,5208,10044,2516,3395,2544,194,2087,1366,241,20,11,1,0.001,9
8,8393,7084,10495,15283,6979,9902,58136,80,8,2,81,13,3,26,11431,11612,2709,6947,11598,3418,4604,3430,280,2801,1832,324,29,14,1,0.001,7
9,8424,7119,10417,15426,6975,10087,58448,93,8,2,93,9,2,14,14412,14551,3397,8737,13156,4283,5773,4321,362,3539,2271,404,34,15,1,0.001,4
10,8513,7027,10496,15550,7083,10220,58889,97,8,2,97,8,3,5,17320,17404,4074,10522,14664,5136,6960,5179,439,4250,2710,500,34,15,1,0.001,4
1,7453,6422,9603,14057,6370,9204,53109,0,5,0,3,5,0,8,2634,2738,628,1573,1396,821,1087,805,63,641,433,71,3,2,1,0.001,4
2,7479,6445,9706,14315,6430,9485,53860,14,5,0,16,6,1,18,2601,2679,652,1729,2815,837,1001,796,77,694,427,78,8,1,1,0,8
3,7666,6533,9903,14359,6726,9241,54428,35,6,2,38,10,6,35,2625,2698,678,1670,4274,810,1008,836,74,655,419,66,7,2,1,0.001,19
4,7869,6675,10107,14517,6598,9351,55117,69,13,6,76,17,8,58,2769,2733,615,1716,5704,763,1124,821,75,687,457,78,13,2,1,0.001,23
5,7999,6904,10024,14757,6611,9860,56155,135,16,8,146,23,16,97,2672,2928,656,1691,7131,856,1103,831,63,660,467,80,17,7,1,0.002,37
6,8249,6816,10196,14848,6916,9633,56658,204,39,19,221,49,31,142,5589,5745,1325,3415,8633,1650,2275,1680,136,1333,910,156,52,17,1,0.003,49
7,8273,6941,10150,15213,6828,9877,57282,303,75,31,328,88,52,206,8493,8643,2008,5150,10194,2502,3441,2564,202,2053,1392,250,110,36,1,0.004,60
8,8332,6810,10454,15351,6966,9931,57844,421,105,43,446,117,61,215,11340,11533,2673,6956,11717,3326,4584,3466,271,2782,1861,338,168,57,1,0.004,82
9,8275,7030,10671,15521,7041,10103,58641,579,148,50,613,165,73,282,14161,14458,3362,8779,13232,4206,5729,4292,333,3481,2347,416,249,95,1,0.006,108
10,8445,7134,10642,15725,7145,10333,59424,792,203,69,836,229,99,387,17100,17416,4056,10608,14822,5067,6936,5202,418,4244,2843,516,368,149,1,0.007,139
1,7435,6405,9581,13996,6425,9101,52943,3,0,0,4,2,0,6,2620,2624,655,1587,1459,774,1033,800,65,639,445,79,3,1,1,0,2
2,7625,6414,9606,14273,6475,9455,53848,4,0,0,4,0,0,1,2672,2697,641,1638,2884,833,1036,800,71,667,438,81,0,0,1,0,1
3,7713,6413,9874,14296,6640,9392,54328,4,0,0,4,0,0,0,2713,2662,639,1667,4279,809,1087,826,56,649,418,94,0,0,1,0,0
4,7763,6705,9880,14605,6613,9427,54993,4,0,0,4,0,0,0,2713,2776,670,1634,5807,765,1097,820,66,645,471,85,0,0,1,0,0
5,7986,6697,9982,14580,6662,9555,55462,4,0,0,4,0,0,0,2794,2798,701,1658,7211,818,1154,830,54,669,433,83,0,0,1,0,0
6,8069,6712,10122,14775,6788,9848,56314,4,0,0,4,0,0,0,5614,5606,1380,3348,8635,1650,2273,1669,147,1359,847,159,0,0,1,0,0
7,8134,6863,10264,15064,6938,9842,57105,4,0,0,4,0,0,0,8451,8431,2117,5059,10093,2512,3421,2551,230,2043,1305,242,0,0,1,0,0
8,8320,6938,10484,15341,6925,10160,58168,4,0,0,4,0,0,0,11335,11361,2803,6899,11624,3418,4557,3439,290,2781,1755,338,0,0,1,0,0
9,8338,7098,10429,15480,7226,9994,58565,4,0,0,4,0,0,0,14215,14339,3463,8711,13207,4254,5689,4306,359,3504,2243,423,0,0,1,0,0
10,8474,7057,10734,15855,7011,10354,59485,4,0,0,4,0,0,0,17196,17211,4183,10528,14813,5215,6911,5190,435,4248,2738,515,0,0,1,0,0
1,7413,6369,9573,13981,6345,9068,52749,0,0,1,1,0,2,3,2581,2639,643,1609,1337,774,1036,812,62,622,415,74,0,0,0,0,1
2,7629,6522,9685,14233,6457,9285,53811,0,0,1,0,0,1,0,2648,2744,671,1689,2783,815,1058,799,76,696,437,72,0,0,0,0,0
3,7772,6555,9760,14373,6452,9291,54203,0,0,1,0,0,1,0,2673,2743,648,1659,4244,794,1099,818,58,664,480,86,0,0,0,0,0
4,7907,6655,9691,14336,6647,9583,54819,0,0,1,0,0,1,0,2754,2771,666,1662,5683,788,1090,814,71,655,432,70,0,0,0,0,0
5,8014,6487,10099,14670,6786,9424,55480,0,0,1,0,0,1,0,2675,2720,692,1778,7203,790,1063,778,73,727,470,89,0,0,0,0,0
6,8085,6901,10109,14850,6577,9736,56258,0,0,1,0,0,1,0,5514,5589,1323,3473,8672,1637,2174,1629,135,1413,894,181,0,0,0,0,0
7,8241,6880,10156,14976,6838,9966,57057,0,0,1,0,0,1,0,8309,8465,2014,5228,10107,2524,3302,2509,203,2124,1352,267,0,0,0,0,0
8,8369,6848,10347,15146,6976,9869,57555,0,0,1,0,0,1,0,11193,11356,2670,7050,11606,3442,4446,3316,262,2850,1801,346,0,0,0,0,0
9,8367,7027,10271,15234,6953,10150,58002,0,0,1,0,0,1,0,14097,14288,3384,8856,13171,4297,5659,4191,335,3548,2263,451,0,0,0,0,0
10,8516,6905,10609,15376,7195,10032,58633,0,0,1,0,0,1,0,17076,17174,4055,10627,14786,5103,6836,5080,406,4232,2708,531,0,0,0,0,0
1,7494,6369,9601,14048,6386,9139,53037,1,1,1,3,1,1,5,2499,2650,598,1685,1379,838,972,783,63,660,432,88,0,0,0,0,2
2,7745,6467,9807,14289,6415,9236,53959,10,1,1,10,1,1,9,2652,2700,651,1676,2802,790,1061,803,73,685,420,67,4,1,1,0,3
3,7836,6612,9782,14230,6543,9310,54313,15,1,1,15,1,1,5,2688,2808,661,1696,4175,799,1098,836,54,665,418,83,2,0,1,0,2
4,7911,6580,9765,14491,6522,9514,54783,18,1,1,18,1,1,3,2717,2721,652,1633,5635,820,1095,833,72,657,456,78,0,0,1,0,3
5,7988,6615,9935,14560,6725,9714,55537,24,1,1,24,1,1,6,2839,2764,692,1694,7156,906,1142,864,54,675,443,100,2,0,1,0,3
6,7997,6648,10215,14872,6779,9572,56083,32,1,1,33,1,1,9,5562,5548,1343,3385,8730,1755,2179,1692,115,1350,924,182,5,1,1,0,5
7,8122,6954,10136,15023,6740,9886,56861,43,1,2,45,2,4,17,8395,8408,1995,5125,10223,2610,3294,2501,176,2035,1368,265,7,1,1,0,7
8,8274,6836,10251,15178,6985,9859,57383,59,4,3,65,7,7,33,11229,11231,2743,6928,11783,3461,4445,3347,237,2753,1810,360,12,4,1,0,10
9,8326,6870,10547,15518,6905,10040,58206,95,7,4,104,10,9,57,14143,14134,3453,8656,13309,4298,5647,4221,319,3439,2250,444,30,10,1,0.001,22
10,8289,7099,10889,15703,7141,10259,59380,141,11,7,148,17,14,73,17064,17034,4153,10522,14827,5209,6814,5070,394,4185,2721,525,53,19,1,0.001,30
1,7473,6413,9503,13996,6383,9112,52880,5,0,0,5,0,0,5,2565,2663,636,1616,1435,798,1050,796,51,623,429,74,1,0,0,0,3
2,7683,6401,9737,14216,6452,9261,53750,9,0,0,9,0,0,4,2661,2633,625,1671,2869,783,1082,755,65,694,423,97,1,0,0,0,3
3,7824,6607,9705,14204,6606,9288,54234,13,0,0,13,0,0,4,2707,2775,640,1642,4301,813,1061,853,59,668,428,88,0,0,0,0,2
4,7976,6525,9820,14402,6540,9454,54717,17,1,0,18,1,0,6,2759,2725,689,1688,5702,784,1117,858,61,650,446,69,2,1,1,0,4
5,8001,6529,10101,14734,6730,9658,55753,24,1,2,26,1,2,11,2835,2702,682,1710,7187,880,1156,820,68,693,432,96,3,1,1,0,4
6,7948,6792,10065,14920,6713,9847,56285,34,2,2,37,2,3,15,5591,5478,1362,3406,8695,1777,2270,1693,119,1383,836,175,6,1,1,0,7
7,8186,6728,10275,14961,6920,9786,56856,59,7,5,66,8,8,44,8361,8298,2063,5076,10169,2576,3383,2544,181,2066,1288,264,15,4,1,0,16
8,8201,6990,10555,15333,6965,10190,58234,103,16,9,114,21,16,80,11278,11255,2819,6882,11658,3495,4512,3445,259,2813,1761,338,39,10,1,0.001,26
9,8234,7076,10529,15370,7086,10242,58537,156,25,14,174,33,24,103,14100,14167,3550,8654,13203,4365,5659,4318,322,3501,2210,415,64,21,1,0.001,41
10,8465,7179,10718,15666,7211,10250,59489,221,41,23,244,48,31,128,17127,17212,4264,10522,14770,5260,6906,5264,381,4295,2683,500,96,32,1,0.002,49
1,7447,6314,9553,14079,6454,9172,53019,3,0,2,4,2,2,8,2521,2651,596,1680,1435,805,1029,823,49,679,404,81,1,0,0,0,4
2,7618,6495,9768,14320,6500,9246,53947,5,0,4,5,0,4,4,2639,2760,644,1633,2899,776,1025,790,71,627,443,80,1,0,0,0,3
3,7641,6575,9904,14428,6545,9474,54567,5,0,4,5,0,4,0,2615,2718,638,1654,4372,840,1011,797,69,676,454,82,0,0,0,0,0
4,7858,6739,10006,14626,6720,9593,55542,5,0,4,5,0,4,0,2703,2729,647,1710,5870,847,1112,811,51,701,444,69,0,0,0,0,0
5,8124,6775,10233,14823,6786,9543,56284,5,0,4,5,0,4,0,2821,2779,661,1731,7391,812,1093,869,62,709,458,83,0,0,0,0,0
6,8255,6980,10278,14979,6766,9867,57125,5,0,4,5,0,4,0,5679,5654,1319,3441,8822,1675,2237,1689,121,1402,884,170,0,0,0,0,0
7,8394,6973,10295,15280,6907,10188,58037,5,0,4,5,0,4,0,8597,8510,2008,5238,10353,2568,3402,2499,180,2129,1348,257,0,0,0,0,0
8,8566,6955,10804,15540,7188,10231,59284,5,0,4,5,0,4,0,11643,11395,2768,7076,11960,3454,4617,3428,267,2860,1796,335,0,0,0,0,0
9,8494,7281,10759,15612,7280,10378,59804,5,0,4,5,0,4,0,14581,14430,3489,8841,13558,4335,5754,4373,331,3576,2269,412,0,0,0,0,0
10,8769,7234,10802,15882,7312,10386,60385,5,0,4,5,0,4,0,17616,17436,4191,10648,15164,5232,6994,5288,397,4305,2744,513,0,0,0,0,0
1,7406,6369,9464,14061,6432,9188,52920,0,0,1,1,0,1,2,2575,2715,622,1695,1444,764,1057,848,58,678,452,80,0,0,0,0,1
2,7511,6405,9587,14170,6477,9417,53567,0,0,1,0,0,1,0,2619,2659,659,1643,2861,800,1010,816,64,673,432,79,0,0,0,0,0
3,7699,6430,9772,14424,6642,9450,54417,0,0,1,0,0,1,0,2696,2648,672,1662,4346,790,1092,777,64,658,447,97,0,0,0,0,0
4,7759,6602,9890,14707,6740,9535,55233,0,0,1,0,0,1,0,2757,2754,670,1661,5820,831,1125,838,69,666,468,76,0,0,0,0,0
5,7838,6648,10187,14867,6728,9784,56052,0,0,1,0,0,1,0,2644,2807,709,1649,7319,827,1038,850,58,667,419,84,0,0,0,0,0
6,8029,6830,10253,15094,6941,9759,56906,0,0,1,0,0,1,0,5458,5619,1367,3417,8852,1699,2164,1682,128,1381,887,175,0,0,0,0,0
7,8235,7028,10247,15331,6865,10041,57747,0,0,1,0,0,1,0,8341,8592,2026,5152,10385,2581,3280,2547,185,2100,1356,259,0,0,0,0,0
8,8364,6962,10602,15569,7107,10157,58761,0,0,1,0,0,1,0,11267,11510,2764,6958,11885,3434,4508,3414,261,2846,1823,345,0,0,0,0,0
9,8406,7249,10959,15921,7239,10406,60180,0,0,1,0,0,1,0,14189,14536,3524,8745,13439,4373,5673,4326,329,3575,2286,433,0,0,0,0,0
10,8631,7362,11170,16146,7311,10667,61287,0,0,1,0,0,1,0,17185,17594,4249,10656,15078,5294,6891,5232,406,4343,2752,517,0,0,0,0,0
1,7443,6319,9623,13952,6435,9201,52973,0,0,3,2,0,4,6,2472,2636,648,1616,1385,809,1012,789,62,654,428,96,1,0,0,0,2
2,7654,6483,9683,14372,6476,9327,53995,0,0,3,0,0,3,0,2665,2708,708,1690,2806,796,1065,815,59,700,436,98,0,0,0,0,0
3,7802,6511,10143,14647,6512,9460,55075,0,0,3,0,0,3,0,2746,2744,687,1672,4238,804,1079,853,80,651,435,79,0,0,0,0,0
4,7804,6777,9987,14675,6665,9679,55587,0,0,3,0,0,3,0,2680,2842,708,1696,5727,837,1076,870,78,683,473,87,0,0,0,0,0
5,8067,6663,10063,14684,6826,9708,56011,0,0,3,0,0,3,0,2838,2811,686,1658,7249,809,1134,814,70,662,460,79,0,0,0,0,0
6,8037,6816,10209,14796,6870,9585,56313,0,0,3,0,0,3,0,5594,5653,1359,3345,8791,1582,2264,1686,141,1331,947,165,0,0,0,0,0
7,8190,6953,10295,14887,6761,9876,56962,0,0,3,0,0,3,0,8431,8550,2017,5086,10221,2433,3378,2564,214,1983,1416,231,0,0,0,0,0
8,8332,6933,10409,15002,6927,9967,57570,0,0,3,0,0,3,0,11336,11431,2716,6822,11759,3293,4584,3441,288,2649,1879,331,0,0,0,0,0
9,8415,6947,10376,15147,6992,9862,57739,0,0,3,0,0,3,0,14213,14294,3455,8501,13300,4072,5743,4333,365,3340,2339,412,0,0,0,0,0
10,8551,7026,10499,15598,6998,10244,58916,0,0,3,0,0,3,0,17259,17206,4130,10298,14837,4923,6929,5184,433,4074,2811,509,0,0,0,0,0
1,7442,6383,9624,14049,6443,9185,53126,0,0,1,2,0,1,3,2615,2688,649,1703,1416,845,1104,776,69,664,418,92,0,0,0,0,2
2,7548,6526,9610,14132,6433,9376,53625,0,0,1,0,0,1,0,2651,2739,655,1628,2874,849,1057,836,79,687,416,102,0,0,0,0,0
3,7719,6367,9790,14284,6595,9336,54091,0,0,1,0,0,1,0,2674,2650,685,1645,4366,782,1068,781,63,660,452,62,0,0,0,0,0
4,7759,6603,9949,14584,6604,9571,55070,0,0,1,0,0,1,0,2606,2769,705,1675,5832,851,1011,858,68,646,427,86,0,0,0,0,0
5,7889,6732,10434,14888,6742,9582,56267,0,0,1,0,0,1,0,2756,2798,709,1784,7350,812,1106,793,78,729,443,93,0,0,0,0,0
6,8065,7017,10282,14890,6759,9727,56740,0,0,1,0,0,1,0,5610,5768,1392,3550,8849,1594,2272,1701,151,1454,904,171,0,0,0,0,0
7,8172,6928,10124,15076,6850,9959,57109,0,0,1,0,0,1,0,8419,8645,2055,5260,10374,2455,3382,2564,214,2143,1352,251,0,0,0,0,0
8,8359,6785,10431,15367,7002,9932,57876,0,0,1,0,0,1,0,11252,11441,2771,7103,11904,3303,4505,3403,281,2875,1766,326,0,0,0,0,0
9,8450,6908,10657,15574,7063,10234,58886,0,0,1,0,0,1,0,14228,14280,3536,8892,13463,4169,5719,4272,358,3598,2250,410,0,0,0,0,0
10,8455,7193,10697,15725,7184,10206,59460,0,0,1,0,0,1,0,17206,17292,4258,10691,15054,5050,6907,5182,433,4343,2730,508,0,0,0,0,0
1,7428,6334,9566,14016,6463,9172,52979,3,2,5,6,4,7,17,2587,2610,643,1639,1476,766,1002,799,81,653,444,81,1,1,1,0,6
2,7640,6467,9705,14295,6450,9173,53730,12,4,8,14,5,9,18,2716,2709,653,1639,2906,829,1101,813,75,678,396,83,5,2,1,0.001,7
3,7735,6629,9793,14543,6470,9529,54699,21,4,8,21,5,8,10,2671,2759,620,1653,4327,794,1045,841,58,683,446,77,2,2,1,0.001,5
4,7920,6597,9972,14651,6747,9513,55400,38,4,9,41,4,10,22,2708,2705,729,1746,5832,827,1042,843,84,716,463,88,4,1,1,0,11
5,8108,6708,10113,14677,6616,9692,55914,72,4,12,78,8,13,48,2872,2741,686,1716,7349,860,1122,832,54,639,427,73,17,7,1,0.002,13
6,8142,6820,9986,14733,6840,9706,56227,113,11,15,122,15,19,68,5701,5594,1362,3375,8876,1648,2280,1719,107,1290,889,151,32,12,1,0.002,26
7,8235,6697,10255,14872,6865,9768,56692,168,17,19,179,24,26,90,8555,8366,2021,5126,10353,2500,3462,2574,180,2006,1327,257,55,18,1,0.002,32
8,8233,6940,10161,15163,6915,10109,57521,220,44,27,235,54,47,132,11431,11216,2702,6831,11837,3356,4576,3388,229,2668,1727,367,91,28,1,0.002,36
9,8280,6840,10452,15471,7173,10096,58312,306,68,35,331,83,46,169,14261,14065,3370,8608,13454,4298,5680,4261,287,3397,2216,466,139,44,1,0.003,58
10,8304,7042,10673,15734,7139,10235,59127,417,100,49,452,112,67,222,17168,16987,4091,10438,15071,5175,6861,5154,354,4109,2692,556,191,64,1,0.003,75
1,7447,6436,9575,13968,6381,8967,52774,0,0,0,2,1,0,3,2557,2690,665,1597,1397,744,1067,812,67,667,376,66,0,0,0,0,2
2,7670,6502,9661,14285,6380,9356,53854,0,0,0,1,0,0,1,2559,2729,668,1631,2768,788,1012,836,67,621,428,84,0,0,0,0,1
3,7883,6496,9706,14379,6599,9503,54566,0,0,0,0,0,0,0,2707,2727,630,1701,4226,816,1081,816,62,697,420,79,0,0,0,0,0
4,7947,6582,9875,14348,6751,9392,54895,0,0,0,0,0,0,0,2755,2764,647,1661,5665,820,1106,855,69,693,452,81,0,0,0,0,0
5,8005,6618,9992,14719,6609,9614,55557,0,0,0,0,0,0,0,2772,2778,681,1765,7165,806,1086,841,72,706,462,81,0,0,0,0,0
6,8039,6777,9958,14843,6802,9750,56169,0,0,0,0,0,0,0,5521,5635,1363,3444,8616,1639,2207,1704,142,1336,898,157,0,0,0,0,0
7,8093,6734,10328,15188,6814,10168,57325,0,0,0,0,0,0,0,8277,8456,2038,5232,10175,2526,3292,2564,202,2035,1375,234,0,0,0,0,0
8,8174,6958,10447,15243,7123,9947,57892,0,0,0,0,0,0,0,11175,11383,2727,6948,11785,3398,4488,3448,268,2732,1867,316,0,0,0,0,0
9,8256,7070,10523,15463,6963,10320,58595,0,0,0,0,0,0,0,14019,14262,3386,8782,13315,4270,5620,4297,329,3481,2319,393,0,0,0,0,0
10,8517,7137,10686,15522,7360,10260,59482,0,0,0,0,0,0,0,17064,17302,4098,10553,14909,5121,6823,5282,393,4192,2806,477,0,0,0,0,0
1,7518,6407,9497,13964,6407,9159,52952,6,0,0,7,0,0,7,2624,2644,655,1610,1380,784,1067,779,64,652,405,74,1,1,1,0,5
2,7607,6323,9755,14296,6427,9177,53585,23,2,1,24,2,5,25,2670,2640,624,1699,2762,795,1056,784,62,694,398,78,7,1,1,0,9
3,7593,6521,9927,14420,6328,9377,54166,40,2,1,44,3,2,23,2669,2746,643,1650,4112,794,1096,818,63,653,368,71,9,5,1,0.002,11
4,7667,6723,9838,14384,6593,9419,54624,68,7,3,75,9,6,47,2679,2813,644,1618,5581,808,1073,818,71,649,424,84,13,4,1,0.001,18
5,7863,6662,10077,14700,6687,9635,55624,122,20,9,134,22,11,89,2738,2736,645,1686,7055,857,1101,834,63,702,456,78,30,8,1,0.002,28
6,7943,6880,10211,15028,6759,9630,56451,178,37,14,189,42,23,103,5523,5595,1357,3457,8568,1664,2254,1696,142,1440,937,165,59,21,1,0.003,33
7,8103,6893,10344,15066,6820,9826,57052,240,56,17,248,60,22,101,8243,8513,2049,5179,9998,2544,3334,2538,212,2108,1359,246,93,35,1,0.004,38
8,8272,7020,10121,15189,6906,9924,57432,374,87,22,390,91,32,200,11123,11487,2706,6931,11474,3386,4478,3426,268,2777,1801,330,157,55,1,0.004,63
9,8329,6853,10494,15248,6964,10173,58061,527,104,34,547,120,48,232,13952,14362,3393,8674,13006,4220,5586,4294,348,3465,2253,400,218,68,1,0.004,75
10,8379,7127,10486,15308,7233,9969,58502,689,167,48,729,188,65,317,16928,17307,4102,10469,14611,5096,6779,5177,409,4172,2758,482,309,99,1,0.005,101
1,7381,6407,9531,13968,6408,9177,52872,1,0,0,3,0,1,4,2565,2650,669,1594,1415,802,1028,792,68,679,409,82,1,1,1,0,1
2,7590,6361,9595,14280,6363,9378,53567,1,0,0,2,1,0,2,2645,2756,680,1647,2856,775,1031,807,57,677,448,82,0,0,1,0,0
3,7581,6444,9851,14404,6679,9378,54337,1,0,0,1,0,0,0,2636,2645,655,1642,4316,867,1070,818,87,694,441,80,0,0,1,0,0
4,7766,6642,9968,14584,6544,9460,54964,1,0,0,1,0,0,0,2697,2747,698,1661,5767,802,1056,821,63,657,450,89,0,0,1,0,0
5,7971,6761,9986,14729,6707,9415,55569,1,0,0,1,0,0,0,2736,2856,695,1687,7220,772,1103,870,56,673,384,81,0,0,1,0,0
6,8065,6702,10155,15100,6598,9844,56464,1,0,0,1,0,0,0,5457,5616,1367,3461,8690,1615,2183,1684,111,1343,841,171,0,0,1,0,0
7,8222,6862,10357,15173,6953,9746,57313,1,0,0,1,0,0,0,8320,8477,2069,5185,10249,2419,3292,2543,188,1989,1315,241,0,0,1,0,0
8,8329,6891,10424,15334,6985,10056,58019,1,0,0,1,0,0,0,11164,11353,2748,7001,11795,3287,4395,3429,262,2703,1756,334,0,0,1,0,0
9,8404,7060,10535,15365,7132,9920,58416,1,0,0,1,0,0,0,14046,14295,3440,8776,13379,4155,5518,4309,340,3412,2197,429,0,0,1,0,0
10,8538,7187,10755,15490,7026,10210,59206,1,0,0,1,0,0,0,16946,17302,4142,10647,14959,5006,6699,5225,399,4163,2667,512,0,0,1,0,0
1,7424,6426,9695,14062,6474,9241,53322,4,0,0,4,0,0,4,2624,2670,625,1638,1398,771,1081,779,73,678,398,70,2,1,1,0,2
2,7588,6612,9817,14345,6559,9365,54286,17,0,0,18,1,1,16,2689,2697,661,1628,2858,824,1077,762,57,677,434,62,4,2,1,0.001,7
3,7850,6590,9981,14576,6685,9525,55207,49,0,0,53,2,2,40,2781,2734,679,1645,4371,815,1067,861,69,619,425,76,9,3,1,0.001,18
4,7950,6680,10042,14655,6744,9684,55755,84,6,5,90,9,8,58,2811,2852,692,1719,5872,869,1135,896,74,698,459,82,12,2,1,0.001,19
5,7892,6743,10048,14772,6793,9510,55758,119,22,5,126,24,8,63,2823,2804,645,1707,7369,800,1146,830,85,644,493,82,13,9,1,0.003,29
