Year,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea
6,8207,6791,10152,14870,6846,9748,56614,0,0,0,0,0,0,0,5620,5610,1387,3417,8724,1673,2280,1719,138,1367,861,196,0,0,0,0,0
7,8300,6747,10413,14968,6955,9658,57041,0,0,0,0,0,0,0,8465,8458,2046,5125,10290,2481,3418,2587,219,2069,1348,279,0,0,0,0,0
8,8274,7050,10447,15241,6817,9807,57636,0,0,0,0,0,0,0,11400,11434,2687,6892,11827,3311,4627,3490,271,2793,1819,349,0,0,0,0,0
9,8398,7140,10397,15169,6900,10138,58142,0,0,0,0,0,0,0,14301,14455,3407,8588,13400,4157,5816,4418,333,3481,2284,432,0,0,0,0,0
10,8567,7005,10423,15246,7220,9934,58395,0,0,0,0,0,0,0,17218,17355,4072,10318,15014,4973,6939,5265,402,4206,2774,529,0,0,0,0,0
1,7438,6398,9372,13953,6437,9306,52904,0,1,0,1,2,0,3,2604,2640,627,1624,1404,790,1036,834,61,651,429,78,1,0,0,0,1
2,7625,6366,9717,14064,6451,9210,53433,0,1,0,0,1,0,0,2636,2636,661,1609,2849,741,1116,811,81,649,433,71,0,0,0,0,0
3,7680,6569,9779,14192,6563,9450,54233,0,1,0,0,1,0,0,2653,2807,662,1681,4304,843,1050,813,74,683,446,81,0,0,0,0,0
4,7808,6554,9764,14440,6689,9616,54871,0,1,0,0,1,0,0,2673,2741,656,1738,5754,854,1081,799,66,739,418,89,0,0,0,0,0
5,7897,6592,9974,14713,6740,9537,55453,0,1,0,0,1,0,0,2716,2791,731,1668,7197,798,1083,847,74,679,448,84,0,0,0,0,0
6,7986,6671,10229,15080,6681,9932,56579,0,1,0,0,1,0,0,5523,5500,1428,3367,8735,1647,2225,1674,141,1361,914,181,0,0,0,0,0
7,8107,6833,10375,14992,7031,9774,57112,0,1,0,0,1,0,0,8347,8395,2052,5128,10309,2480,3410,2564,187,2054,1393,264,0,0,0,0,0
8,8262,7058,10281,15253,6949,10047,57850,0,1,0,0,1,0,0,11230,11337,2689,6848,11836,3333,4593,3413,260,2714,1865,347,0,0,0,0,0
9,8412,6932,10587,15431,7090,10074,58526,0,1,0,0,1,0,0,14176,14232,3366,8666,13435,4155,5837,4272,335,3458,2344,435,0,0,0,0,0
10,8442,7182,10693,15537,7194,10045,59093,0,1,0,0,1,0,0,17142,17272,4069,10503,15021,4987,7022,5187,398,4184,2846,514,0,0,0,0,0
1,7458,6376,9398,13984,6370,9050,52636,0,4,0,1,4,0,5,2635,2650,629,1593,1412,804,1054,794,59,626,433,81,0,0,0,0,5
2,7617,6380,9764,14217,6370,9273,53621,28,5,0,32,7,3,38,2582,2716,667,1694,2850,774,1014,852,65,684,437,79,17,7,1,0.002,14
3,7689,6509,9771,14366,6549,9345,54229,72,7,4,77,11,11,66,2760,2705,593,1620,4310,790,1093,809,70,653,429,67,21,9,1,0.003,27
4,7693,6640,9911,14639,6618,9619,55120,123,21,6,131,27,12,87,2622,2804,685,1725,5718,821,1046,819,84,699,436,94,21,7,1,0.002,38
5,7878,6738,9870,14826,6789,9748,55849,217,30,9,229,37,21,137,2748,2863,684,1712,7218,863,1106,870,66,725,481,77,43,16,1,0.005,56
6,7977,6706,10415,15114,6858,9940,57010,321,51,25,347,63,45,199,5465,5576,1363,3457,8765,1683,2198,1692,124,1424,931,149,91,33,1,0.005,73
7,8178,7095,10507,15279,7058,9999,58116,478,93,40,508,118,66,295,8324,8562,2093,5293,10323,2533,3332,2589,191,2115,1432,236,164,57,1,0.006,99
8,8335,7042,10251,15375,7012,10127,58142,706,142,69,763,166,99,417,11290,11482,2744,7041,11885,3416,4522,3474,264,2857,1888,313,276,99,1,0.007,137
9,8320,6941,10605,15557,7083,10219,58725,1005,203,104,1079,236,156,554,14179,14381,3499,8837,13479,4273,5625,4327,349,3603,2365,402,419,153,1,0.009,174
10,8248,7051,10714,15757,7247,10146,59163,1364,300,136,1462,345,193,688,17034,17391,4228,10605,15091,5168,6735,5242,416,4277,2839,494,604,225,1,0.011,241
1,7448,6375,9491,13958,6428,9267,52967,3,0,0,3,0,1,4,2565,2647,628,1590,1380,829,1010,822,46,592,433,87,0,0,0,0,1
2,7694,6416,9710,14266,6539,9446,54071,11,3,0,12,3,1,13,2666,2697,650,1668,2803,818,1090,819,74,681,440,75,3,0,0,0,7
3,7723,6528,9864,14534,6657,9508,54814,24,4,0,25,5,2,18,2677,2823,654,1726,4279,771,1051,863,76,705,439,86,10,5,1,0.002,7
4,7800,6666,10022,14735,6810,9751,55784,34,6,0,34,7,1,14,2644,2797,633,1709,5776,846,1043,862,73,688,449,76,5,1,1,0,6
5,7976,6736,10258,14882,6945,9750,56547,53,14,0,57,16,1,34,2752,2824,639,1654,7278,829,1076,858,59,623,424,96,7,3,1,0.001,11
6,7983,6960,10366,15063,6918,9989,57279,83,18,2,85,18,5,41,5571,5662,1360,3311,8730,1628,2176,1747,121,1295,843,186,16,5,1,0.001,17
7,8210,6923,10502,15426,7083,9981,58125,106,21,4,107,22,5,31,8435,8516,2074,5143,10306,2504,3273,2587,199,1997,1294,268,21,7,1,0.001,14
8,8316,7092,10625,15595,7038,10226,58892,167,28,4,170,31,8,78,11271,11414,2792,7016,11846,3331,4377,3416,276,2772,1785,346,43,13,1,0.001,33
9,8539,7087,10668,15740,7246,10357,59637,255,35,10,263,42,15,121,14207,14433,3533,8835,13396,4231,5523,4328,355,3450,2256,432,78,24,1,0.001,52
10,8515,7124,10998,16119,7298,10471,60525,315,54,14,323,59,25,107,17187,17399,4258,10730,14993,5120,6725,5205,421,4212,2711,522,107,33,1,0.002,40
1,7387,6412,9616,13928,6458,9019,52820,0,0,0,1,0,0,1,2563,2686,641,1634,1400,765,998,788,65,663,440,78,0,0,0,0,1
2,7587,6460,9594,14260,6422,9415,53738,0,0,0,0,0,0,0,2618,2712,708,1680,2769,797,1041,809,72,668,410,78,0,0,0,0,0
3,7714,6414,9870,14462,6647,9506,54613,0,0,0,0,0,0,0,2679,2673,692,1622,4272,850,1099,817,67,623,442,95,0,0,0,0,0
4,7761,6624,10105,14690,6661,9672,55513,0,0,0,0,0,0,0,2758,2783,733,1693,5733,837,1169,849,61,711,441,84,0,0,0,0,0
5,7853,6768,10235,14890,6804,9624,56174,0,0,0,0,0,0,0,2711,2851,671,1690,7250,843,1110,904,65,658,453,71,0,0,0,0,0
6,7981,6937,10242,15073,6808,9753,56794,0,0,0,0,0,0,0,5520,5762,1333,3421,8757,1665,2241,1798,114,1379,887,162,0,0,0,0,0
7,8115,6925,10380,15281,6951,9876,57528,0,0,0,0,0,0,0,8343,8657,1994,5248,10246,2509,3406,2681,178,2092,1351,248,0,0,0,0,0
8,8259,6985,10524,15340,6894,10157,58159,0,0,0,0,0,0,0,11172,11533,2736,7077,11801,3384,4501,3526,246,2811,1849,331,0,0,0,0,0
9,8479,7037,10566,15509,7165,10022,58778,0,0,0,0,0,0,0,14062,14405,3431,8873,13306,4163,5648,4400,303,3509,2338,403,0,0,0,0,0
10,8682,7123,10904,15895,7104,10482,60190,0,0,0,0,0,0,0,17043,17347,4164,10631,14905,5013,6905,5274,390,4220,2803,487,0,0,0,0,0
1,7470,6398,9447,14002,6374,9198,52889,1,0,1,2,0,2,4,2601,2636,619,1600,1385,788,1028,811,64,647,423,81,1,1,1,0,1
2,7694,6411,9680,14301,6496,9131,53713,1,0,1,1,0,1,0,2658,2673,654,1662,2817,782,1070,799,56,655,417,67,0,0,1,0,0
3,7773,6438,9876,14514,6413,9542,54556,1,0,1,1,0,1,0,2729,2630,631,1703,4273,760,1071,843,53,731,440,71,0,0,1,0,0
4,7815,6630,10047,14602,6801,9435,55330,1,0,1,1,0,1,0,2633,2706,645,1661,5773,815,1049,795,65,670,457,79,0,0,1,0,0
5,8054,6768,9937,14815,6693,9670,55937,1,0,1,1,0,1,0,2849,2750,694,1742,7284,852,1138,839,66,664,434,87,0,0,1,0,0
6,8195,6682,10243,14864,6824,9738,56546,1,0,1,1,0,1,0,5761,5481,1390,3454,8779,1704,2301,1686,131,1365,892,161,0,0,1,0,0
7,8194,6873,10107,14942,6879,9937,56932,1,0,1,1,0,1,0,8599,8296,2072,5219,10278,2541,3378,2499,210,2078,1378,237,0,0,1,0,0
8,8370,6825,10416,15074,7003,9797,57485,1,0,1,1,0,1,0,11464,11234,2767,6978,11800,3364,4500,3403,284,2763,1828,326,0,0,1,0,0
9,8323,6914,10390,15259,6949,9941,57776,1,0,1,1,0,1,0,14390,14138,3501,8752,13317,4256,5676,4244,346,3465,2288,413,0,0,1,0,0
10,8289,6953,10523,15499,6990,10188,58442,1,0,1,1,0,1,0,17208,17001,4219,10547,14838,5129,6812,5068,417,4180,2727,511,0,0,1,0,0
1,7444,6371,9415,14003,6429,9126,52788,1,0,0,1,1,0,2,2665,2638,601,1662,1377,787,1056,769,65,677,394,72,0,0,0,0,2
2,7558,6378,9652,14268,6451,9496,53803,4,0,0,5,0,0,4,2664,2654,665,1634,2802,829,1059,759,64,632,427,79,0,0,0,0,3
3,7606,6538,9958,14549,6744,9561,54956,5,1,2,6,2,2,6,2599,2740,665,1691,4306,791,1018,845,65,670,447,83,1,1,1,0,2
4,7767,6692,10123,14788,6776,9713,55859,7,8,2,9,9,4,14,2659,2702,665,1710,5793,804,1039,838,69,643,476,86,3,0,1,0,4
5,8097,6879,10222,14871,6879,9656,56604,33,16,3,38,17,7,45,2807,2847,663,1780,7363,793,1108,833,58,732,485,74,9,4,1,0.001,11
6,8262,6987,10261,14942,6808,9881,57141,80,25,7,87,32,9,76,5686,5664,1353,3520,8813,1677,2298,1662,117,1436,947,167,28,10,1,0.002,15
7,8473,6901,10220,15196,6919,10047,57756,122,40,15,131,45,23,87,8634,8553,2045,5174,10310,2547,3452,2572,177,2114,1417,258,50,17,1,0.002,21
8,8376,6820,10529,15461,7049,10337,58572,182,62,18,192,67,29,111,11527,11309,2779,6974,11833,3439,4629,3382,267,2824,1873,335,84,33,1,0.002,26
9,8452,7067,10551,15621,7292,10436,59419,256,87,27,274,97,43,152,14372,14245,3419,8729,13360,4364,5761,4303,355,3539,2311,415,125,49,1,0.003,26
10,8626,7163,10788,16011,7319,10446,60353,351,108,37,371,125,48,174,17409,17224,4158,10566,14998,5276,6973,5195,427,4257,2818,501,175,70,1,0.003,33
1,7412,6358,9594,14119,6388,9173,53044,0,0,0,0,0,0,0,2604,2652,625,1714,1361,761,1059,766,59,699,413,69,0,0,0,0,0
2,7550,6570,9697,14340,6568,9432,54157,0,0,0,0,0,0,0,2624,2731,634,1689,2727,777,1075,816,73,667,414,85,0,0,0,0,0
3,7782,6523,10060,14642,6634,9430,55071,0,0,0,0,0,0,0,2656,2760,625,1692,4172,790,1066,789,52,660,440,73,0,0,0,0,0
4,7860,6816,10027,14879,6677,9760,56019,0,0,0,0,0,0,0,2729,2804,630,1716,5568,850,1115,811,55,702,407,92,0,0,0,0,0
5,8156,6771,10350,15090,6970,9869,57206,0,0,0,0,0,0,0,2845,2802,730,1721,7169,817,1094,873,60,677,462,78,0,0,0,0,0
6,8258,7054,10289,15290,6972,10061,57924,0,0,0,0,0,0,0,5745,5748,1426,3480,8671,1714,2274,1697,122,1373,932,162,0,0,0,0,0
7,8440,6895,10771,15535,7051,9955,58647,0,0,0,0,0,0,0,8651,8651,2172,5302,10230,2552,3447,2583,185,2107,1385,254,0,0,0,0,0
8,8481,7267,10558,15664,7025,10311,59306,0,0,0,0,0,0,0,11577,11650,2889,7120,11807,3412,4597,3494,254,2802,1858,346,0,0,0,0,0
9,8650,7113,10824,15750,7234,10305,59876,0,0,0,0,0,0,0,14528,14549,3622,8890,13384,4282,5739,4366,329,3531,2328,444,0,0,0,0,0
10,8817,7303,10947,16074,7321,10619,61081,0,0,0,0,0,0,0,17579,17569,4330,10775,14959,5214,6998,5218,394,4280,2791,531,0,0,0,0,0
1,7442,6341,9488,13970,6431,9246,52918,4,0,0,4,1,1,6,2556,2604,649,1608,1388,824,1046,785,70,632,442,71,1,1,1,0,3
2,7635,6351,9669,14271,6499,9267,53692,9,1,0,10,2,0,8,2643,2640,649,1667,2933,778,1079,792,57,692,479,63,3,0,1,0,3
3,7701,6501,9710,14342,6593,9490,54337,18,2,0,20,2,1,13,2668,2764,656,1605,4302,815,1031,806,51,647,403,84,5,2,1,0.001,6
4,7761,6477,9871,14602,6704,9602,55017,23,4,2,24,7,3,14,2638,2683,587,1640,5815,828,1079,832,55,651,430,77,3,1,1,0,5
5,7873,6692,10058,14790,6817,9636,55866,33,10,5,39,11,7,28,2760,2794,656,1732,7339,818,1123,861,72,674,468,66,9,1,1,0,10
6,7993,6838,10257,14933,6826,9815,56662,72,10,7,74,11,9,46,5567,5614,1346,3487,8889,1693,2199,1706,139,1347,952,147,25,8,1,0.001,19
7,8134,6856,10225,14904,6891,9959,56969,104,13,7,105,15,8,39,8358,8467,1988,5195,10442,2533,3294,2573,215,2059,1412,236,35,13,1,0.001,20
8,8283,6865,10236,15212,7003,10038,57637,133,14,7,135,15,9,35,11264,11378,2654,7011,12027,3399,4397,3453,281,2805,1898,334,46,17,1,0.001,16
9,8280,6919,10716,15439,7104,10065,58523,163,21,8,171,23,9,49,14128,14251,3392,8787,13579,4253,5542,4345,350,3490,2353,418,56,19,1,0.001,20
10,8311,7187,10637,15718,7088,10412,59353,214,28,16,225,30,23,86,16982,17217,4133,10651,15049,5186,6663,5231,439,4232,2841,519,77,27,1,0.001,35
1,7448,6401,9500,13968,6391,9198,52906,3,0,0,5,1,4,10,2560,2718,609,1600,1457,796,1075,780,64,658,448,71,2,0,0,0,3
2,7546,6397,9717,14208,6473,9301,53642,7,2,2,10,4,3,14,2604,2714,678,1674,2888,827,1066,845,69,672,427,83,2,1,1,0,5
3,7618,6492,9855,14450,6554,9452,54421,20,2,2,23,2,3,17,2634,2717,693,1684,4314,813,1055,835,61,688,414,77,4,1,1,0,7
4,7772,6597,9850,14521,6611,9526,54877,30,3,2,31,4,2,13,2711,2745,668,1664,5779,837,1072,810,71,676,429,89,4,1,1,0,3
5,7884,6635,10233,14787,6698,9772,56009,43,6,4,44,7,4,20,2776,2797,666,1672,7264,812,1065,877,72,663,436,75,5,3,1,0.001,8
6,7950,6902,10156,14884,6953,9711,56556,65,11,4,65,12,4,28,5503,5716,1307,3441,8744,1601,2168,1703,137,1389,847,155,13,6,1,0.001,12
7,8135,6887,10225,15078,6918,9897,57140,88,11,4,89,12,7,28,8361,8656,1987,5248,10293,2456,3275,2580,220,2138,1325,236,23,10,1,0.001,10
8,8165,6831,10264,15116,6977,9973,57326,105,14,7,108,18,7,30,11220,11549,2634,6995,11818,3328,4383,3450,281,2826,1785,316,28,12,1,0.001,13
9,8197,6915,10515,15390,7066,10054,58137,123,14,11,125,14,13,26,14093,14420,3317,8845,13378,4192,5536,4267,352,3542,2260,408,34,13,1,0.001,12
10,8266,7166,10671,15524,7126,10233,58986,140,19,13,147,22,15,36,16942,17448,4015,10626,14984,5036,6632,5172,420,4247,2767,495,45,15,1,0.001,10
1,7423,6302,9405,13995,6459,9160,52744,1,0,1,2,2,1,5,2566,2606,652,1639,1395,772,998,773,59,642,431,75,1,0,0,0,1
2,7565,6284,9764,14318,6523,9386,53840,1,0,2,2,0,3,3,2657,2631,678,1629,2859,803,1040,783,64,671,435,94,0,0,0,0,1
3,7576,6501,9939,14574,6637,9570,54797,1,0,2,1,0,2,0,2613,2785,656,1715,4291,830,1056,841,64,648,421,77,0,0,0,0,0
4,7736,6729,10059,14694,6742,9539,55499,1,0,2,1,0,2,0,2640,2809,651,1666,5759,814,1048,840,63,676,457,81,0,0,0,0,0
5,8025,6787,10165,15015,6777,9789,56558,1,0,2,1,0,2,0,2797,2835,634,1752,7280,878,1082,860,49,725,441,86,0,0,0,0,0
6,8128,6861,10342,15182,6949,9953,57415,1,0,2,1,0,2,0,5644,5727,1324,3525,8806,1718,2222,1730,110,1449,905,165,0,0,0,0,0
7,8206,6986,10588,15421,6992,10141,58334,1,0,2,1,0,2,0,8565,8584,2029,5328,10321,2610,3368,2616,186,2142,1340,267,0,0,0,0,0
8,8388,7214,10702,15770,7141,10304,59519,1,0,2,1,0,2,0,11454,11622,2750,7107,11941,3439,4544,3479,244,2858,1813,356,0,0,0,0,0
9,8594,7249,10807,15897,7280,10360,60187,1,0,2,1,0,2,0,14363,14674,3476,8998,13543,4320,5707,4376,325,3654,2281,448,0,0,0,0,0
10,8807,7273,10927,16037,7330,10589,60963,1,0,2,1,0,2,0,17348,17721,4186,10888,15195,5214,6906,5288,405,4399,2816,516,0,0,0,0,0
1,7383,6412,9496,14062,6410,9198,52961,0,1,0,1,1,0,2,2627,2659,623,1578,1445,775,1040,817,76,618,414,76,1,0,0,0,0
2,7551,6406,9657,14245,6454,9361,53674,0,1,0,0,1,0,0,2661,2661,651,1685,2823,799,1078,789,72,655,424,84,0,0,0,0,0
3,7658,6497,9811,14327,6616,9437,54346,0,1,0,0,1,0,0,2567,2656,647,1658,4226,806,1012,834,65,683,424,81,0,0,0,0,0
4,7847,6585,9884,14616,6613,9717,55262,0,1,0,0,1,0,0,2689,2642,592,1718,5692,882,1072,792,54,718,437,98,0,0,0,0,0
5,8085,6687,10088,14790,6822,9557,56029,0,1,0,0,1,0,0,2854,2726,698,1701,7230,844,1148,782,76,662,464,88,0,0,0,0,0
6,8190,6779,10158,14952,6671,9837,56587,0,1,0,0,1,0,0,5701,5527,1354,3373,8696,1703,2286,1631,133,1358,893,172,0,0,0,0,0
7,8300,6910,10273,14912,6933,9930,57258,0,1,0,0,1,0,0,8530,8477,2020,5154,10217,2529,3391,2526,196,2073,1351,253,0,0,0,0,0
8,8368,6904,10401,15263,7012,9995,57943,0,1,0,0,1,0,0,11486,11354,2748,6987,11795,3415,4621,3367,278,2789,1801,344,0,0,0,0,0
9,8316,7046,10580,15513,7091,10146,58692,0,1,0,0,1,0,0,14272,14364,3472,8775,13381,4256,5721,4209,340,3527,2298,438,0,0,0,0,0
10,8501,7188,10667,15703,7145,10186,59390,0,1,0,0,1,0,0,17315,17316,4208,10570,15007,5078,6953,5059,405,4221,2770,507,0,0,0,0,0
1,7438,6355,9738,14087,6385,9173,53176,2,0,1,4,0,2,6,2522,2651,650,1598,1392,761,1013,781,58,634,395,74,1,1,1,0,2
2,7655,6617,9864,14418,6466,9355,54375,5,0,1,5,0,1,3,2647,2832,671,1670,2872,863,1103,847,67,654,439,85,2,1,1,0,1
3,7809,6678,9855,14424,6608,9532,54906,6,0,1,6,0,1,1,2692,2793,657,1702,4299,855,1069,849,69,686,432,90,0,0,1,0,1
4,7966,6621,9898,14604,6677,9539,55305,6,0,1,6,0,1,0,2741,2737,634,1712,5783,852,1089,809,67,675,426,85,0,0,1,0,0
5,8068,6661,10066,14802,6646,9794,56037,6,0,1,6,0,1,0,2750,2732,645,1739,7248,815,1099,820,55,693,448,85,0,0,1,0,0
6,8203,6793,10043,14909,6937,9840,56725,6,0,1,6,0,1,0,5608,5540,1294,3539,8774,1687,2289,1637,112,1418,929,172,0,0,1,0,0
7,8300,6745,10314,15209,6961,9991,57520,6,0,1,6,0,1,0,8549,8341,1956,5261,10309,2504,3513,2515,186,2100,1370,253,0,0,1,0,0
8,8271,6958,10577,15347,7119,10066,58338,6,0,1,6,0,1,0,11417,11233,2692,7040,11876,3346,4671,3351,256,2785,1849,342,0,0,1,0,0
9,8423,7159,10584,15552,7037,10390,59145,6,0,1,6,0,1,0,14326,14240,3401,8874,13413,4218,5917,4293,322,3510,2331,421,0,0,1,0,0
10,8619,7088,10493,15792,7320,10443,59755,6,0,1,6,0,1,0,17267,17206,4119,10628,15074,5085,7125,5168,393,4229,2835,527,0,0,1,0,0
1,7490,6403,9443,13975,6446,9117,52874,0,0,0,0,1,0,1,2591,2645,627,1642,1401,776,1046,802,40,609,441,78,0,0,0,0,1
2,7652,6374,9663,14240,6466,9293,53688,0,0,0,0,0,0,0,2625,2644,637,1665,2776,843,1016,777,58,677,412,80,0,0,0,0,0
3,7831,6672,9692,14497,6548,9515,54755,0,0,0,0,0,0,0,2676,2810,627,1699,4179,824,1061,849,67,701,415,74,0,0,0,0,0
4,7993,6532,9856,14599,6795,9480,55255,0,0,0,0,0,0,0,2753,2706,651,1710,5656,806,1110,791,78,665,461,97,0,0,0,0,0
5,7951,6625,10109,14902,6759,9855,56201,0,0,0,0,0,0,0,2806,2717,656,1666,7203,822,1072,805,74,697,468,93,0,0,0,0,0
6,8057,6793,10005,14892,6955,9729,56431,0,0,0,0,0,0,0,5587,5563,1269,3392,8751,1672,2124,1663,135,1400,910,165,0,0,0,0,0
7,8188,6805,10296,15070,6843,9946,57148,0,0,0,0,0,0,0,8398,8393,1933,5094,10248,2536,3198,2513,200,2084,1351,240,0,0,0,0,0
8,8292,6956,10327,15158,7003,9937,57673,0,0,0,0,0,0,0,11281,11363,2602,6912,11789,3398,4432,3379,274,2811,1799,315,0,0,0,0,0
9,8308,6924,10354,15372,6988,10167,58113,0,0,0,0,0,0,0,14216,14329,3305,8627,13355,4290,5607,4299,346,3454,2265,395,0,0,0,0,0
10,8260,7013,10727,15676,7226,10188,59090,0,0,0,0,0,0,0,17085,17249,3980,10484,14894,5131,6792,5193,407,4221,2738,472,0,0,0,0,0
1,7466,6387,9609,14039,6401,9229,53131,1,1,3,2,1,3,6,2502,2594,639,1606,1358,771,1025,799,62,649,426,86,1,1,1,0,2
2,7745,6440,9762,14314,6530,9516,54307,5,2,3,7,2,4,8,2663,2677,679,1685,2749,765,1068,803,72,681,445,74,2,1,1,0,3
3,7796,6599,9961,14480,6728,9417,54981,19,3,3,21,6,5,22,2702,2747,657,1637,4145,866,1079,824,61,610,443,92,8,4,1,0.001,5
4,7893,6761,10018,14857,6585,9761,55875,36,3,3,40,4,3,22,2777,2863,639,1719,5639,845,1152,803,57,700,456,85,7,4,1,0.001,6
5,7993,6731,10205,14893,6930,9719,56471,46,4,4,47,4,6,15,2789,2818,668,1740,7171,799,1113,872,67,672,473,89,7,1,1,0,4
6,8116,6960,10264,15196,6901,9830,57267,50,10,5,51,11,5,13,5634,5771,1309,3506,8669,1665,2238,1741,134,1369,910,184,8,2,1,0,6
7,8209,6992,10341,15442,6938,10199,58121,74,15,5,76,15,6,32,8365,8742,2029,5347,10197,2507,3285,2634,216,2078,1362,272,15,3,1,0,13
8,8356,6963,10542,15432,7277,10006,58576,120,17,6,125,20,11,62,11252,11678,2749,7138,11749,3347,4416,3525,277,2815,1848,357,31,11,1,0.001,23
9,8456,7044,10589,15677,7059,10248,59073,159,32,9,172,35,17,81,14142,14603,3461,8945,13317,4245,5603,4417,349,3554,2321,425,49,17,1,0.001,29
10,8548,7136,10881,15825,7292,10384,60066,216,48,13,229,58,27,114,17139,17553,4213,10806,14920,5111,6799,5343,426,4286,2778,508,72,26,1,0.001,43
1,7433,6355,9647,14012,6373,9123,52943,0,0,1,0,0,1,1,2549,2608,678,1648,1418,743,991,818,66,630,423,79,0,0,0,0,1
2,7671,6512,9596,14197,6417,9255,53648,0,0,1,0,0,1,0,2639,2704,662,1634,2811,775,1028,846,62,669,397,68,0,0,0,0,0
3,7819,6506,9762,14459,6533,9432,54511,0,0,1,0,0,1,0,2729,2729,652,1698,4210,811,1105,834,57,658,429,82,0,0,0,0,0
4,7792,6561,9914,14526,6685,9604,55082,0,0,1,0,0,1,0,2743,2743,625,1649,5724,860,1132,855,57,630,461,77,0,0,0,0,0
5,7898,6726,9987,14542,6702,9750,55605,0,0,1,0,0,1,0,2775,2805,637,1694,7205,794,1099,836,67,674,434,57,0,0,0,0,0
6,8041,6836,10134,14779,6900,9688,56378,0,0,1,0,0,1,0,5508,5601,1283,3471,8704,1605,2162,1648,131,1357,895,119,0,0,0,0,0
7,8284,6832,10280,14917,6886,9881,57080,0,0,1,0,0,1,0,8324,8482,1938,5199,10208,2465,3296,2515,194,2076,1353,217,0,0,0,0,0
8,8328,6994,10395,15014,6963,9834,57528,0,0,1,0,0,1,0,11226,11421,2591,7002,11792,3316,4427,3400,276,2792,1857,301,0,0,0,0,0
9,8358,7096,10198,15219,6930,9908,57709,0,0,1,0,0,1,0,14135,14325,3240,8739,13317,4119,5561,4215,336,3518,2335,384,0,0,0,0,0
10,8583,6904,10572,15493,7056,10038,58646,0,0,1,0,0,1,0,17106,17217,3939,10513,14908,4951,6735,5111,418,4255,2795,469,0,0,0,0,0
1,7393,6426,9499,13996,6430,9300,53044,8,0,0,8,0,2,10,2611,2642,613,1594,1374,809,1063,805,47,652,414,86,1,0,0,0,7
2,7591,6474,9636,14283,6566,9201,53751,22,2,0,22,5,1,20,2617,2720,692,1651,2806,753,1038,821,79,667,453,84,6,4,1,0.001,7
3,7758,6473,9859,14608,6488,9750,54936,34,2,1,37,2,2,17,2701,2674,676,1624,4236,768,1141,806,76,689,443,67,4,1,1,0,11
4,7820,6629,10100,14683,6927,9673,55832,50,4,2,53,5,7,28,2686,2754,673,1648,5773,816,1075,840,68,649,460,84,6,4,1,0.001,11
5,7993,6824,10215,14923,6834,9836,56625,59,4,3,60,7,3,14,2772,2836,675,1700,7195,872,1126,872,62,693,406,90,5,2,1,0.001,6
6,8139,6896,10412,15198,6955,9868,57468,62,4,3,62,4,4,4,5540,5664,1331,3404,8723,1699,2236,1692,119,1384,843,172,6,2,1,0,3
7,8371,7061,10417,15316,7009,9952,58126,62,4,3,62,4,3,0,8394,8563,1989,5168,10265,2528,3363,2578,211,2109,1317,257,6,2,1,0,0
8,8577,7010,10639,15398,6983,10171,58778,62,4,3,62,4,3,0,11429,11487,2680,6886,11771,3435,4572,3458,277,2832,1764,348,6,2,1,0,0
9,8528,7095,10716,15624,7153,10330,59446,62,4,3,62,4,3,0,14453,14425,3321,8695,13364,4280,5771,4335,334,3569,2230,443,6,2,1,0,0
10,8569,7288,10753,15756,7350,10371,60087,62,4,3,62,4,3,0,17389,17486,4022,10483,14965,5150,6926,5224,402,4294,2720,512,6,2,1,0,0
1,7463,6377,9413,13999,6387,9272,52911,5,0,0,5,0,0,5,2588,2696,579,1640,1445,779,991,827,49,659,458,74,2,1,1,0,2
2,7596,6364,9721,14195,6548,9255,53679,19,0,0,19,0,1,15,2658,2629,592,1656,2850,766,1094,767,58,647,446,80,3,1,1,0,5
3,7724,6582,9965,14377,6581,9315,54544,31,1,0,33,4,1,19,2696,2742,669,1588,4327,795,1110,832,61,635,431,89,4,3,1,0.001,7
4,7837,6756,9919,14573,6577,9518,55180,51,2,1,55,2,4,29,2728,2858,668,1775,5782,862,1084,846,75,680,417,87,6,1,1,0,12
5,7969,6668,9955,14531,6711,9450,55284,77,2,1,80,5,3,34,2772,2801,664,1623,7273,798,1151,851,61,659,439,81,12,4,1,0.001,15
6,8036,6747,9890,14616,6632,9506,55427,92,4,2,95,6,3,24,5525,5599,1318,3309,8796,1607,2237,1678,123,1350,885,164,18,6,1,0.001,13
7,8183,6625,10006,14701,6768,9515,55798,116,7,3,119,8,4,33,8437,8323,2003,5057,10279,2432,3378,2522,197,2047,1335,257,26,8,1,0.001,14
8,8122,6715,10097,14678,6692,9575,55879,142,14,3,144,18,7,43,11298,11140,2651,6764,11780,3235,4499,3364,265,2724,1763,334,43,17,1,0.001,13
